,ctx-lh-LH_region_1,ctx-lh-LH_region_2,ctx-lh-LH_region_3,ctx-lh-LH_region_4,ctx-lh-LH_region_5,ctx-lh-LH_region_6,ctx-lh-LH_region_7,ctx-lh-LH_region_8,ctx-lh-LH_region_9,ctx-lh-LH_region_10,ctx-lh-LH_region_11,ctx-lh-LH_region_12,ctx-lh-LH_region_13,ctx-lh-LH_region_14,ctx-lh-LH_region_15,ctx-lh-LH_region_16,ctx-lh-LH_region_17,ctx-lh-LH_region_18,ctx-lh-LH_region_19,ctx-lh-LH_region_20,ctx-lh-LH_region_21,ctx-lh-LH_region_22,ctx-lh-LH_region_23,ctx-lh-LH_region_24,ctx-lh-LH_region_25,ctx-lh-LH_region_26,ctx-lh-LH_region_27,ctx-lh-LH_region_28,ctx-lh-LH_region_29,ctx-lh-LH_region_30,ctx-lh-LH_region_31,ctx-lh-LH_region_32,ctx-lh-LH_region_33,ctx-lh-LH_region_34,ctx-lh-LH_region_35,ctx-lh-LH_region_36,ctx-lh-LH_region_37,ctx-lh-LH_region_38,ctx-lh-LH_region_39,ctx-lh-LH_region_40,ctx-lh-LH_region_41,ctx-lh-LH_region_42,ctx-lh-LH_region_43,ctx-lh-LH_region_44,ctx-lh-LH_region_45,ctx-lh-LH_region_46,ctx-lh-LH_region_47,ctx-lh-LH_region_48,ctx-lh-LH_region_49,ctx-lh-LH_region_50,ctx-lh-LH_region_51,ctx-lh-LH_region_52,ctx-lh-LH_region_53,ctx-lh-LH_region_54,ctx-lh-LH_region_55,ctx-lh-LH_region_56,ctx-lh-LH_region_57,ctx-lh-LH_region_58,ctx-lh-LH_region_59,ctx-lh-LH_region_60,ctx-lh-LH_region_61,ctx-lh-LH_region_62,ctx-lh-LH_region_63,ctx-lh-LH_region_64,ctx-lh-LH_region_65,ctx-rh-RH_region_1,ctx-rh-RH_region_2,ctx-rh-RH_region_3,ctx-rh-RH_region_4,ctx-rh-RH_region_5,ctx-rh-RH_region_6,ctx-rh-RH_region_7,ctx-rh-RH_region_8,ctx-rh-RH_region_9,ctx-rh-RH_region_10,ctx-rh-RH_region_11,ctx-rh-RH_region_12,ctx-rh-RH_region_13,ctx-rh-RH_region_14,ctx-rh-RH_region_15,ctx-rh-RH_region_16,ctx-rh-RH_region_17,ctx-rh-RH_region_18,ctx-rh-RH_region_19,ctx-rh-RH_region_20,ctx-rh-RH_region_21,ctx-rh-RH_region_22,ctx-rh-RH_region_23,ctx-rh-RH_region_24,ctx-rh-RH_region_25,ctx-rh-RH_region_26,ctx-rh-RH_region_27,ctx-rh-RH_region_28,ctx-rh-RH_region_29,ctx-rh-RH_region_30,ctx-rh-RH_region_31,ctx-rh-RH_region_32,ctx-rh-RH_region_33,ctx-rh-RH_region_34,ctx-rh-RH_region_35,ctx-rh-RH_region_36,ctx-rh-RH_region_37,ctx-rh-RH_region_38,ctx-rh-RH_region_39,ctx-rh-RH_region_40,ctx-rh-RH_region_41,ctx-rh-RH_region_42,ctx-rh-RH_region_43,ctx-rh-RH_region_44,ctx-rh-RH_region_45,ctx-rh-RH_region_46,ctx-rh-RH_region_47,ctx-rh-RH_region_48,ctx-rh-RH_region_49,ctx-rh-RH_region_50,ctx-rh-RH_region_51,ctx-rh-RH_region_52,ctx-rh-RH_region_53,ctx-rh-RH_region_54,ctx-rh-RH_region_55,ctx-rh-RH_region_56,ctx-rh-RH_region_57,ctx-rh-RH_region_58,ctx-rh-RH_region_59,ctx-rh-RH_region_60,ctx-rh-RH_region_61,ctx-rh-RH_region_62,ctx-rh-RH_region_63,ctx-rh-RH_region_64,ctx-rh-RH_region_65
ctx-rh-RH_region_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018,0.082,-0.025,-0.021,-0.049,0.082,0.005,-0.015,0.11,-0.044,0.067,-0.006,0.106,0.058,-0.054,-0.071,0.025,-0.013,-0.024,-0.015,-0.05,0.016,-0.003,0.034,0.03,-0.023,0.023,0.004,-0.072,-0.039,0.027,-0.079,-0.02,0.06,-0.084,-0.052,0.117,-0.004,0.108,-0.078,0.125,-0.085,0.039,0.02,0.053,-0.08,0.047,-0.052,0.041,0.1,0.011,0.004,0.057,-0.096
ctx-rh-RH_region_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,-0.065,-0.07,-0.123,0.101,-0.031,-0.021,0.082,-0.085,-0.006,0.014,0.082,0.029,-0.038,-0.075,-0.051,-0.046,-0.116,0.004,-0.026,-0.007,-0.004,0.053,0.043,0.063,0.078,0.074,-0.049,0.028,0.039,-0.107,-0.106,0.034,-0.038,-0.045,0.096,0.005,-0.051,-0.051,0.055,0.023,0.004,0.008,0.018,-0.059,-0.036,-0.055,0.05,0.077,-0.046,-0.001,0.074,-0.091
ctx-rh-RH_region_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,-0.057,-0.072,-0.032,-0.078,-0.047,-0.025,-0.138,-0.035,-0.081,0.033,-0.098,0.018,-0.025,-0.057,-0.041,0.068,0.061,0.042,0.075,0.094,0.113,0.04,-0.011,-0.031,-0.054,-0.037,-0.008,-0.069,-0.045,-0.174,0.029,-0.063,-0.06,0.057,0.018,-0.052,-0.075,0.026,0.027,-0.035,-0.016,0.009,0.036,0.012,-0.106,0.013,0.027,0.013,-0.047,0.053,-0.041
ctx-rh-RH_region_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.034,0.084,0.008,0.022,0.061,-0.029,0.005,0.073,0.107,0.099,-0.003,-0.037,0.017,0.035,0.03,0.084,-0.107,-0.066,-0.04,-0.091,-0.067,-0.095,0.06,-0.008,-0.048,0.059,0.067,0.005,-0.022,0.045,-0.015,-0.058,0.084,0.078,-0.019,0.091,0.055,-0.088,-0.021,-0.03,0.072,-0.036,0.035,0.027,0.03,0.11,-0.03,-0.009,0.0,-0.109
ctx-rh-RH_region_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.092,-0.087,-0.014,0.033,-0.026,-0.037,-0.05,0.069,-0.09,0.059,0.109,-0.032,-0.003,0.025,-0.07,-0.025,0.016,0.065,0.049,0.001,0.028,0.029,0.043,-0.125,0.011,0.038,-0.089,0.032,0.06,-0.036,-0.075,0.043,-0.032,-0.003,-0.122,0.027,-0.057,-0.075,-0.045,-0.071,-0.02,0.075,-0.025,0.022,0.107,-0.01,-0.016,0.061,0.028
ctx-rh-RH_region_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-0.041,-0.003,-0.059,0.005,0.042,-0.015,0.104,0.09,-0.095,-0.116,-0.11,-0.15,-0.123,-0.075,-0.001,-0.019,0.03,-0.025,0.051,0.002,0.049,-0.043,-0.051,-0.021,-0.129,-0.066,0.01,0.109,-0.092,0.062,-0.024,-0.106,-0.083,0.026,-0.002,-0.069,-0.063,-0.016,0.022,-0.002,0.02,-0.093,-0.027,-0.04,-0.079,0.102,0.022,0.007
ctx-rh-RH_region_17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,-0.037,0.002,-0.06,0.056,-0.029,0.01,-0.032,0.023,0.055,-0.013,-0.001,0.096,0.079,0.022,0.027,-0.021,-0.053,0.021,-0.03,-0.088,-0.002,-0.028,-0.074,0.052,-0.096,-0.088,0.006,-0.018,-0.103,-0.015,0.008,-0.082,0.016,-0.077,0.02,-0.036,0.034,0.033,0.017,0.014,-0.008,-0.028,-0.006,0.002,0.007,0.07,-0.061
ctx-rh-RH_region_18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.077,0.059,-0.063,-0.057,-0.05,-0.01,-0.111,0.018,0.038,-0.047,-0.007,-0.061,0.019,-0.075,-0.037,0.033,0.035,0.053,0.079,-0.018,-0.048,-0.121,-0.028,0.014,-0.213,-0.096,-0.042,-0.129,-0.129,0.057,0.027,-0.051,-0.058,-0.127,-0.094,-0.16,-0.031,-0.114,-0.102,0.052,-0.002,-0.055,0.08,0.007,-0.04,0.047,-0.087
ctx-rh-RH_region_19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,0.063,-0.078,-0.024,-0.03,-0.07,0.055,-0.054,-0.042,0.069,0.066,-0.01,0.001,0.049,0.091,0.065,0.031,0.05,-0.059,-0.012,-0.03,0.032,0.059,-0.021,0.033,0.027,0.013,0.072,0.035,-0.038,-0.078,-0.039,-0.126,-0.005,-0.079,-0.072,-0.123,0.0,0.038,-0.015,0.039,0.075,0.089,-0.049,0.086,0.051
ctx-rh-RH_region_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.129,-0.009,-0.128,-0.016,-0.004,-0.016,0.074,0.021,0.009,0.046,-0.077,0.009,0.089,-0.014,-0.047,-0.075,-0.088,-0.072,0.019,-0.008,-0.021,0.004,-0.0,-0.086,0.087,0.101,-0.134,-0.112,-0.043,-0.004,-0.002,-0.063,-0.038,0.024,0.021,0.027,0.096,0.068,-0.038,-0.05,-0.05,0.0,-0.018,-0.011,-0.039
ctx-rh-RH_region_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-0.065,0.02,0.029,-0.105,-0.057,-0.041,-0.065,-0.073,-0.046,-0.052,0.043,0.071,-0.045,-0.049,-0.04,-0.03,-0.044,-0.061,-0.106,0.066,-0.026,0.063,-0.029,-0.05,-0.033,-0.043,0.083,-0.034,-0.034,-0.067,0.0,-0.086,-0.063,-0.041,0.137,-0.045,0.027,0.007,-0.054,-0.028,-0.064,-0.059,0.029
ctx-rh-RH_region_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,-0.026,-0.032,0.025,-0.033,-0.033,0.034,0.019,-0.021,-0.042,-0.017,0.023,0.029,0.04,0.017,-0.002,-0.068,-0.098,0.041,-0.058,-0.084,-0.03,0.058,-0.052,-0.087,0.027,-0.019,0.072,0.034,-0.008,-0.005,0.007,0.019,-0.082,0.057,0.062,-0.023,0.086,0.003,-0.003,-0.072,0.117,-0.09
ctx-rh-RH_region_23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091,-0.034,0.015,0.073,0.007,-0.02,0.067,-0.068,-0.041,0.039,0.041,0.053,-0.026,-0.001,-0.122,-0.031,-0.033,-0.077,-0.006,-0.055,-0.07,0.033,0.014,-0.089,-0.044,0.076,-0.019,0.017,-0.075,-0.064,-0.055,-0.086,-0.135,0.041,0.013,0.011,-0.09,-0.074,0.016,-0.059,-0.002,-0.016
ctx-rh-RH_region_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,0.077,0.057,-0.002,0.016,0.121,-0.051,0.02,0.054,0.111,0.057,0.011,0.007,-0.019,-0.021,-0.031,-0.005,0.015,-0.005,-0.035,-0.044,-0.096,0.001,-0.03,0.012,0.036,-0.045,-0.047,-0.046,-0.004,0.023,-0.015,0.024,0.003,-0.041,-0.049,0.011,0.106,-0.038,0.11,-0.047
ctx-rh-RH_region_25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.076,-0.014,0.012,0.037,-0.017,0.048,0.067,0.113,0.113,0.007,0.0,-0.039,0.036,-0.084,-0.092,-0.026,-0.112,0.1,0.023,0.064,0.024,0.024,0.014,0.065,-0.061,-0.084,-0.011,0.019,-0.053,-0.092,0.031,0.029,-0.017,-0.003,0.014,0.01,0.011,0.037,0.099
ctx-rh-RH_region_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,0.033,-0.095,0.034,0.022,0.061,0.026,0.072,0.012,0.038,-0.062,0.043,-0.021,0.028,0.131,-0.062,0.103,-0.148,-0.06,-0.025,0.035,0.002,-0.05,-0.107,0.057,-0.034,0.133,-0.11,-0.079,-0.067,0.003,-0.133,0.02,-0.034,-0.012,0.044,0.05,-0.055,-0.033
ctx-rh-RH_region_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.08,-0.092,-0.013,-0.065,-0.046,-0.034,-0.127,0.066,-0.016,0.042,-0.03,-0.037,0.101,-0.013,0.025,-0.109,0.023,0.006,0.079,0.021,0.022,-0.028,0.102,-0.037,0.161,-0.047,-0.042,-0.041,-0.007,-0.012,0.056,-0.037,0.004,0.06,0.074,-0.049,-0.049
ctx-rh-RH_region_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-0.048,0.018,0.085,0.04,0.13,0.056,0.078,0.021,-0.004,-0.013,-0.088,-0.003,-0.054,-0.106,-0.06,-0.029,-0.03,-0.069,0.157,-0.018,-0.005,0.084,-0.111,0.021,-0.151,-0.106,-0.116,-0.023,-0.056,0.014,-0.039,0.038,0.155,0.029,-0.041,0.01
ctx-rh-RH_region_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,0.032,-0.012,0.018,0.089,0.061,0.079,0.022,0.032,-0.044,-0.056,0.034,-0.019,-0.043,-0.117,-0.067,-0.033,-0.067,0.092,-0.005,-0.099,0.064,-0.072,0.073,-0.142,-0.083,-0.059,-0.01,-0.081,0.052,0.05,0.068,0.056,0.067,0.008,-0.046
ctx-rh-RH_region_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.049,-0.013,-0.021,0.053,0.011,0.014,0.046,0.004,-0.013,0.066,0.024,0.045,-0.073,0.018,0.037,0.056,0.083,0.017,-0.07,0.094,0.063,0.069,-0.031,-0.012,-0.061,-0.024,-0.04,0.038,0.078,0.077,0.037,0.053,-0.032,-0.031
ctx-rh-RH_region_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.018,0.041,0.062,-0.009,0.014,-0.045,-0.074,0.046,0.008,-0.019,-0.022,-0.065,-0.054,0.008,-0.086,-0.016,-0.01,-0.134,-0.046,0.06,-0.012,-0.021,-0.006,-0.069,0.02,-0.024,0.039,-0.039,0.019,-0.0,0.042,0.066,-0.073
ctx-rh-RH_region_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-0.023,-0.011,0.01,-0.031,-0.028,0.007,0.051,0.072,0.063,0.057,-0.081,0.074,0.076,0.035,0.039,0.009,-0.07,0.023,-0.011,0.072,-0.001,-0.041,-0.085,0.0,0.042,0.082,0.082,0.083,0.033,-0.024,-0.025,0.036
ctx-rh-RH_region_33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-0.031,-0.033,-0.03,-0.007,0.01,0.089,0.047,0.038,-0.001,-0.017,0.091,0.067,0.019,0.035,-0.046,0.009,0.08,0.041,0.012,0.024,-0.019,-0.021,-0.086,0.048,0.035,0.083,0.01,-0.043,0.058,-0.047,-0.054
ctx-rh-RH_region_34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,-0.092,-0.085,0.051,-0.025,0.13,0.142,0.031,0.074,0.055,0.043,0.054,-0.011,0.028,0.056,-0.068,0.084,0.046,0.027,0.028,0.003,0.011,-0.014,0.085,0.105,0.036,-0.002,0.085,0.059,-0.037,-0.047
ctx-rh-RH_region_35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-0.152,-0.003,-0.019,0.074,-0.023,-0.058,0.063,-0.044,0.079,0.02,0.001,-0.012,-0.008,0.037,0.058,0.028,0.017,0.022,-0.015,-0.018,0.07,0.062,0.015,0.037,0.146,0.034,0.083,-0.027,-0.038
ctx-rh-RH_region_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.167,-0.07,-0.111,0.078,-0.006,-0.002,0.019,-0.006,0.053,0.096,-0.009,-0.165,-0.051,-0.063,0.029,0.023,0.065,0.012,0.05,0.066,-0.038,0.052,0.07,-0.007,0.07,0.082,0.08,0.037,-0.013
ctx-rh-RH_region_37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-0.053,-0.006,-0.008,0.02,0.073,-0.01,0.082,0.115,0.009,-0.164,-0.017,-0.08,-0.086,-0.014,0.003,-0.006,0.028,0.128,0.027,0.059,0.01,0.04,0.024,-0.004,-0.041,-0.014,0.013
ctx-rh-RH_region_38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047,-0.014,-0.023,-0.004,-0.038,-0.036,-0.017,-0.002,0.016,-0.03,0.087,-0.001,-0.017,-0.067,-0.068,0.017,-0.002,0.024,0.095,-0.045,0.027,-0.035,-0.042,-0.028,-0.021,0.024,-0.046
ctx-rh-RH_region_39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.017,0.013,-0.032,0.034,0.044,0.011,0.029,-0.043,-0.041,0.06,0.08,-0.098,-0.018,-0.011,-0.02,0.036,0.039,0.024,-0.008,-0.09,-0.116,-0.013,0.015,-0.022,0.007
ctx-rh-RH_region_40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-0.073,-0.003,-0.042,-0.041,-0.033,0.021,0.04,-0.055,-0.112,-0.128,0.042,0.044,-0.131,-0.067,-0.092,-0.022,-0.083,-0.06,0.025,-0.002,-0.016,-0.004,0.062,0.048
ctx-rh-RH_region_41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.061,-0.11,-0.025,0.044,-0.037,0.019,0.066,-0.057,-0.056,-0.027,-0.101,-0.128,-0.084,-0.083,0.042,0.024,0.01,0.004,0.018,-0.006,-0.045,0.065,0.0
ctx-rh-RH_region_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-0.056,0.038,-0.055,-0.018,-0.002,-0.024,-0.054,0.001,-0.1,-0.006,-0.129,0.021,-0.02,0.035,-0.029,0.065,-0.063,0.067,0.051,-0.031,0.073,-0.047
ctx-rh-RH_region_43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.007,-0.003,0.096,0.108,0.038,-0.023,-0.085,-0.062,-0.0,-0.167,-0.092,-0.149,-0.053,-0.036,0.038,0.016,0.087,-0.035,0.045,0.048,-0.047
ctx-rh-RH_region_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.023,0.085,-0.068,-0.033,-0.09,-0.018,-0.093,-0.038,0.033,-0.056,-0.024,-0.026,0.086,-0.024,0.004,-0.127,-0.04,0.025,0.115,-0.05
ctx-rh-RH_region_45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,0.013,0.075,-0.028,-0.073,0.008,0.038,0.061,0.084,0.085,0.05,-0.036,-0.097,-0.059,-0.038,0.048,0.024,-0.126,0.033,-0.024
ctx-rh-RH_region_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.129,-0.002,0.047,-0.021,-0.045,0.027,-0.041,-0.073,-0.044,-0.091,-0.13,-0.031,0.016,0.008,-0.01,-0.057,-0.029,-0.019
ctx-rh-RH_region_47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,-0.024,-0.112,-0.072,-0.08,-0.128,-0.065,-0.043,-0.053,0.037,-0.082,-0.037,-0.04,0.002,-0.061,-0.047,0.009,0.102
ctx-rh-RH_region_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021,-0.031,0.006,0.007,0.072,0.025,0.002,0.016,0.084,0.071,0.042,-0.011,0.008,0.168,0.08,-0.036,-0.047
ctx-rh-RH_region_49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.041,-0.062,0.041,-0.057,-0.071,-0.081,0.054,-0.006,0.004,-0.032,0.042,-0.063,0.01,0.057,0.028
ctx-rh-RH_region_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,-0.119,-0.066,0.048,-0.017,-0.059,0.01,-0.023,0.031,-0.016,0.034,0.017,-0.118,-0.06,-0.114
ctx-rh-RH_region_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-0.138,-0.091,-0.112,-0.056,-0.116,-0.02,0.036,-0.049,0.019,0.021,-0.108,0.073,0.015
ctx-rh-RH_region_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.004,0.026,0.066,0.046,0.079,-0.109,0.016,-0.077,-0.011,-0.035,0.112,-0.029
ctx-rh-RH_region_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147,-0.091,-0.084,-0.013,0.006,-0.094,0.021,0.042,0.007,-0.093,0.059,0.042
ctx-rh-RH_region_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.03,-0.056,0.169,-0.093,-0.018,-0.006,-0.138,-0.014,0.032,0.02
ctx-rh-RH_region_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,-0.066,0.08,-0.055,-0.024,0.007,-0.091,-0.01,0.11,-0.05
ctx-rh-RH_region_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,0.08,-0.099,0.055,0.069,-0.069,0.016,0.032,0.025
ctx-rh-RH_region_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-0.051,0.057,-0.053,-0.039,-0.039,0.033,-0.132
ctx-rh-RH_region_58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,-0.071,-0.005,-0.002,-0.074,0.047,-0.045
